Administrative,Informational,ProductRelated,ProductRelated_Duration,PageValues,VisitorType,Revenue
7.0,0.0,26.0,349.1166667,39.41924911,2.0,0
0.0,0.0,4.0,166.9,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,26.0,1210.917778,2.480024644,2.0,1
6.0,0.0,12.0,568.1,19.63031016,0.0,1
12.0,0.0,127.0,6065.016218,0.152167439,2.0,1
4.0,0.0,11.0,344.8,0.0,2.0,0
15.0,0.0,33.0,761.2233333,0.0,2.0,0
1.0,0.0,17.0,225.68,0.0,2.0,0
0.0,0.0,2.0,34.2,0.0,2.0,0
2.0,0.0,7.0,212.5,94.01683315,0.0,1
2.0,6.0,34.0,1446.733333,0.0,0.0,0
5.0,2.0,216.0,14577.08498,0.888485964,2.0,0
0.0,0.0,3.0,35.4,0.0,2.0,0
1.0,0.0,3.0,178.5,8.04958574,2.0,0
3.0,0.0,18.0,240.3,0.0,2.0,0
0.0,1.0,45.0,1165.84,7.198820003,2.0,1
0.0,0.0,10.0,421.6,0.0,2.0,0
3.0,0.0,137.0,3004.628109,0.0,2.0,0
1.0,0.0,48.0,830.3142529,0.0,2.0,0
2.0,0.0,2.0,161.2,0.0,2.0,0
0.0,0.0,14.0,598.4333333,0.0,2.0,0
8.0,3.0,84.0,1854.915556,3.170426459,2.0,0
2.0,0.0,5.0,59.4,32.73373471,0.0,0
1.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,3.0,27.2,0.0,2.0,0
2.0,3.0,28.0,524.06,20.42600013,2.0,1
5.0,0.0,14.0,362.1029825,3.164088313,2.0,1
0.0,0.0,14.0,422.1333333,0.0,2.0,0
2.0,0.0,40.0,797.0033333,10.20777685,2.0,0
6.0,2.0,139.0,5286.587577,0.0,2.0,0
9.0,3.0,7.0,205.8566667,0.0,0.0,0
2.0,0.0,60.0,1635.466667,0.0,2.0,0
4.0,0.0,4.0,154.9,0.0,0.0,0
3.0,0.0,37.0,936.4166667,0.0,2.0,0
8.0,0.0,107.0,3739.635556,2.551140814,2.0,0
0.0,1.0,8.0,320.2666667,17.79528223,2.0,1
8.0,0.0,109.0,1370.127838,0.0,2.0,0
11.0,0.0,48.0,2074.401905,7.248757745,2.0,0
1.0,0.0,6.0,341.36,11.27546478,2.0,0
7.0,0.0,73.0,3566.992857,23.15073799,0.0,1
0.0,0.0,10.0,349.1111111,88.39170518,2.0,1
1.0,0.0,32.0,396.4714286,0.0,2.0,0
3.0,0.0,4.0,420.0,0.0,2.0,1
9.0,0.0,16.0,172.1333333,0.0,2.0,1
21.0,3.0,170.0,3888.278636,0.0,2.0,0
0.0,0.0,31.0,641.6558915,60.04472938,0.0,1
4.0,0.0,10.0,153.9,0.0,2.0,1
0.0,0.0,7.0,296.7666667,0.0,2.0,0
0.0,0.0,2.0,19.2,0.0,2.0,0
1.0,0.0,6.0,223.1,0.0,2.0,0
1.0,0.0,24.0,1123.246667,30.04921703,2.0,1
2.0,0.0,51.0,2103.628837,40.659727,2.0,1
8.0,1.0,18.0,436.6,0.0,2.0,0
4.0,0.0,11.0,805.5,0.0,2.0,0
0.0,0.0,11.0,199.5,0.0,2.0,0
8.0,8.0,157.0,16093.30941,2.051882078,2.0,0
0.0,0.0,3.0,135.0,0.0,2.0,0
11.0,4.0,12.0,147.7333333,0.0,2.0,0
7.0,0.0,39.0,1324.85,0.0,2.0,0
6.0,0.0,79.0,1854.26,2.852036737,2.0,0
0.0,0.0,14.0,1049.05,0.0,2.0,0
10.0,2.0,36.0,853.8502721,5.6479944,2.0,0
2.0,0.0,5.0,163.2,20.71678117,2.0,1
5.0,0.0,103.0,1843.759347,0.0,2.0,0
1.0,2.0,17.0,2269.9,0.0,2.0,1
7.0,5.0,28.0,839.7333333,0.0,2.0,1
0.0,0.0,1.0,1195.8,0.0,2.0,0
0.0,0.0,37.0,856.2,0.0,2.0,0
2.0,1.0,202.0,13842.45833,0.0,2.0,0
2.0,1.0,72.0,2101.467925,0.0,2.0,0
3.0,0.0,346.0,12541.77628,5.177106841,2.0,1
0.0,0.0,80.0,1566.333333,0.720181023,2.0,1
1.0,0.0,35.0,942.6879221,8.435206908,2.0,0
1.0,6.0,76.0,1308.573395,0.0,2.0,0
2.0,0.0,24.0,589.8,1.696968944,2.0,0
0.0,0.0,7.0,159.2,0.0,2.0,0
3.0,0.0,10.0,151.0818182,0.0,0.0,0
1.0,0.0,3.0,397.8,0.0,2.0,0
0.0,0.0,2.0,31.2,0.0,2.0,0
0.0,0.0,18.0,481.4,0.0,2.0,0
11.0,4.0,22.0,883.12,19.43795945,2.0,0
2.0,0.0,28.0,920.7,0.0,2.0,0
0.0,0.0,16.0,336.3,0.0,2.0,0
4.0,0.0,23.0,1954.4,15.13596148,2.0,0
4.0,0.0,28.0,580.65,0.0,2.0,0
0.0,0.0,13.0,323.3,0.0,2.0,0
4.0,0.0,8.0,132.8,0.0,2.0,0
7.0,0.0,11.0,353.9,10.02470626,2.0,0
3.0,0.0,62.0,2032.39696,0.0,2.0,0
0.0,0.0,6.0,66.9,0.0,0.0,0
0.0,0.0,20.0,1413.768571,0.0,2.0,0
9.0,0.0,8.0,131.9785714,0.0,0.0,0
0.0,3.0,32.0,804.1899134,4.027998418,2.0,0
3.0,0.0,7.0,131.8,88.84365062,2.0,1
3.0,1.0,4.0,15.24,0.0,2.0,1
6.0,1.0,146.0,5602.006712,6.711290592,2.0,1
2.0,0.0,8.0,530.0,0.0,2.0,0
1.0,0.0,71.0,1722.721127,0.0,2.0,0
2.0,0.0,7.0,114.5333333,0.0,2.0,0
0.0,0.0,22.0,657.42,0.0,2.0,0
3.0,0.0,39.0,589.2510658,0.0,2.0,0
2.0,0.0,37.0,1391.105556,0.0,2.0,0
0.0,0.0,4.0,67.6,0.0,2.0,0
1.0,2.0,8.0,2219.583333,0.0,0.0,0
8.0,4.0,31.0,1314.112346,37.53469014,2.0,1
1.0,2.0,9.0,195.1666667,0.0,2.0,0
1.0,0.0,9.0,248.05,0.0,0.0,0
4.0,0.0,2.0,10.0,0.0,0.0,1
0.0,0.0,6.0,0.0,0.0,2.0,0
0.0,0.0,37.0,1530.006667,0.0,2.0,0
0.0,0.0,47.0,1423.0,0.0,2.0,0
2.0,0.0,5.0,63.4,0.0,0.0,0
4.0,1.0,74.0,1294.405,0.0,2.0,0
4.0,1.0,12.0,285.68,0.0,2.0,0
2.0,0.0,7.0,211.1,0.0,0.0,0
0.0,0.0,4.0,159.2,0.0,2.0,0
1.0,3.0,15.0,352.875,0.0,2.0,0
7.0,1.0,20.0,318.7666667,0.0,0.0,0
1.0,0.0,2.0,51.06666667,0.0,2.0,0
3.0,0.0,15.0,276.3666667,55.82099528,0.0,0
3.0,0.0,12.0,368.68,21.24191985,2.0,1
2.0,0.0,4.0,38.3,0.0,2.0,0
7.0,2.0,151.0,4249.12,5.88595629,2.0,0
0.0,0.0,62.0,944.4055556,0.0,2.0,0
0.0,0.0,4.0,72.0,35.34967016,2.0,1
0.0,0.0,2.0,107.8,0.0,2.0,0
1.0,0.0,22.0,2364.65,0.0,2.0,0
3.0,0.0,28.0,425.0969048,0.0,0.0,0
0.0,0.0,19.0,528.25,0.0,2.0,0
0.0,0.0,14.0,276.35,0.0,2.0,0
2.0,0.0,3.0,52.4,0.0,0.0,0
0.0,0.0,32.0,905.1,83.80837784,0.0,1
0.0,0.0,12.0,274.75,0.0,2.0,0
1.0,0.0,47.0,1459.576667,0.0,2.0,0
2.0,0.0,84.0,3528.69125,0.0,2.0,0
0.0,0.0,6.0,351.4,0.0,2.0,0
3.0,0.0,106.0,4590.381905,3.96093872,2.0,1
0.0,0.0,3.0,60.4,0.0,2.0,0
5.0,0.0,4.0,35.92777778,0.0,2.0,0
2.0,0.0,45.0,1526.14119,117.6165932,2.0,1
1.0,0.0,49.0,1463.48,24.68624612,2.0,0
4.0,0.0,38.0,585.37,0.0,2.0,0
0.0,0.0,7.0,211.6333333,28.80119616,0.0,1
1.0,0.0,23.0,271.5785714,0.0,2.0,0
6.0,0.0,30.0,363.677619,12.1958841,2.0,1
2.0,0.0,5.0,274.7,0.0,0.0,0
11.0,2.0,80.0,1249.048358,8.517221252,2.0,0
0.0,0.0,13.0,261.8,0.0,2.0,0
0.0,0.0,5.0,89.86666667,0.0,2.0,0
2.0,0.0,3.0,28.2,55.89978908,0.0,0
0.0,0.0,3.0,54.4,0.0,2.0,0
3.0,0.0,17.0,237.6066667,94.10360412,2.0,1
3.0,0.0,18.0,929.2,0.0,2.0,0
2.0,0.0,19.0,158.9333333,0.0,2.0,0
10.0,2.0,102.0,6684.520952,4.215363542,2.0,0
7.0,1.0,120.0,7604.397831,3.996742423,2.0,1
4.0,2.0,31.0,1108.653333,0.0,2.0,0
0.0,0.0,31.0,2285.2,0.0,2.0,0
11.0,0.0,54.0,1256.293333,0.0,2.0,0
4.0,0.0,13.0,183.65,0.0,0.0,0
0.0,0.0,8.0,232.0,0.0,2.0,0
1.0,0.0,1.0,101.2727273,0.0,2.0,0
2.0,0.0,15.0,443.5666667,166.3735531,0.0,0
2.0,2.0,15.0,1388.0,12.1360201,2.0,0
0.0,0.0,17.0,557.4,83.93274289,0.0,1
3.0,0.0,24.0,1004.383333,0.0,2.0,0
1.0,0.0,11.0,113.8,0.0,2.0,1
0.0,0.0,9.0,249.41,0.0,2.0,0
7.0,0.0,16.0,743.5314286,35.35631939,2.0,0
3.0,0.0,24.0,809.4333333,0.0,2.0,0
1.0,2.0,37.0,400.8,0.0,2.0,0
3.0,0.0,28.0,951.4412698,0.0,2.0,0
1.0,0.0,5.0,86.6,0.0,2.0,0
0.0,0.0,2.0,30.4,21.47899475,2.0,1
0.0,0.0,6.0,339.5,124.9045858,0.0,1
0.0,0.0,27.0,1010.633333,0.0,2.0,0
1.0,1.0,97.0,4318.668082,0.0,2.0,0
1.0,1.0,274.0,5876.459165,0.0,2.0,0
3.0,0.0,4.0,25.8,0.0,0.0,0
2.0,0.0,22.0,502.5083333,0.0,2.0,0
2.0,1.0,6.0,233.1666667,11.12205139,2.0,0
7.0,0.0,13.0,257.9333333,0.0,2.0,0
0.0,0.0,4.0,236.8,36.26141924,2.0,1
7.0,0.0,4.0,101.8,0.0,2.0,0
0.0,0.0,13.0,266.8,0.0,2.0,0
6.0,0.0,129.0,3778.345,2.169469761,2.0,1
3.0,0.0,33.0,598.7611111,0.0,2.0,0
13.0,0.0,221.0,3111.362121,5.268190163,2.0,0
2.0,0.0,32.0,897.3619048,0.0,2.0,0
8.0,0.0,24.0,2159.5,0.0,2.0,0
15.0,2.0,23.0,2128.704568,16.19731984,2.0,0
2.0,0.0,14.0,1261.316667,0.0,2.0,0
3.0,2.0,2.0,5.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,2.0,48.4,34.03997536,2.0,1
11.0,1.0,109.0,3297.491311,3.870588042,2.0,0
0.0,0.0,7.0,431.5333333,0.0,2.0,0
1.0,1.0,52.0,1761.156667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0
2.0,0.0,12.0,271.0,0.0,2.0,0
9.0,0.0,240.0,5523.926505,20.62387076,2.0,1
2.0,0.0,19.0,263.7128571,0.0,2.0,0
3.0,0.0,3.0,1225.2,10.99901844,2.0,1
0.0,0.0,4.0,98.6,0.0,2.0,0
3.0,2.0,10.0,390.2,0.0,2.0,0
0.0,0.0,8.0,272.9,0.0,0.0,0
6.0,2.0,162.0,6117.814359,22.36033441,2.0,0
14.0,0.0,90.0,8024.509197,10.31930868,2.0,0
0.0,0.0,4.0,18.2,0.0,2.0,0
7.0,1.0,54.0,2240.996667,21.74067473,2.0,1
3.0,1.0,53.0,2525.307766,52.97841866,2.0,1
4.0,0.0,12.0,267.8,0.0,2.0,0
2.0,1.0,47.0,1101.803333,4.406578162,2.0,0
1.0,0.0,28.0,877.6666667,0.0,0.0,0
0.0,0.0,19.0,401.9,0.0,2.0,0
7.0,0.0,26.0,360.1816667,0.0,2.0,0
0.0,0.0,19.0,923.22,0.0,2.0,0
2.0,0.0,36.0,983.425,0.0,0.0,0
0.0,0.0,8.0,41.13333333,0.0,2.0,0
2.0,0.0,7.0,789.5333333,0.0,2.0,0
14.0,2.0,33.0,898.4915789,0.0,2.0,0
15.0,0.0,110.0,10278.90421,14.4030575,2.0,0
4.0,0.0,1.0,57.4,0.0,2.0,0
5.0,0.0,123.0,3886.823333,0.0,2.0,0
3.0,0.0,28.0,627.6542857,0.0,2.0,0
0.0,0.0,2.0,16.2,0.0,0.0,0
5.0,3.0,6.0,92.7,0.0,0.0,0
2.0,0.0,54.0,3708.392857,11.7031641,2.0,1
3.0,0.0,23.0,721.1833333,0.0,0.0,0
0.0,0.0,3.0,132.4,0.0,2.0,0
1.0,0.0,22.0,722.1333333,0.0,2.0,0
0.0,3.0,11.0,1167.187143,0.0,2.0,0
3.0,3.0,16.0,810.8333333,9.163038423,2.0,0
13.0,0.0,20.0,234.0166667,0.0,2.0,0
0.0,0.0,6.0,252.3,22.15399132,2.0,1
10.0,0.0,11.0,71.35,0.0,0.0,0
0.0,0.0,83.0,1543.423333,10.15253138,2.0,0
1.0,0.0,21.0,1429.616667,0.0,0.0,0
0.0,0.0,16.0,2214.666667,92.9041786,0.0,1
2.0,2.0,17.0,1770.8,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,20.0,293.0333333,9.775216594,2.0,0
3.0,0.0,17.0,300.7666667,0.0,2.0,0
2.0,1.0,32.0,2230.600476,0.0,2.0,0
3.0,2.0,130.0,4994.848002,0.0,2.0,0
2.0,0.0,8.0,533.3,0.0,0.0,0
10.0,0.0,53.0,1572.816667,0.0,2.0,0
0.0,2.0,5.0,122.4,0.0,2.0,0
0.0,0.0,18.0,426.0666667,0.0,2.0,0
0.0,0.0,16.0,161.15,0.0,2.0,0
2.0,0.0,59.0,458.61,0.0,2.0,0
7.0,0.0,20.0,252.9833333,0.0,2.0,0
0.0,0.0,135.0,7091.697778,0.0,2.0,0
5.0,4.0,5.0,74.6,8.326728149,0.0,0
2.0,0.0,43.0,674.5333333,45.63345378,0.0,1
1.0,0.0,8.0,194.2285714,0.0,2.0,0
0.0,0.0,22.0,1076.65,10.7869918,2.0,1
0.0,0.0,3.0,41.4,0.0,2.0,0
2.0,0.0,46.0,1376.3,6.012671082,2.0,0
0.0,2.0,24.0,1017.775758,0.0,2.0,0
1.0,0.0,31.0,824.86,0.0,0.0,0
2.0,0.0,6.0,273.8,0.0,0.0,0
2.0,0.0,4.0,75.6,0.0,2.0,0
2.0,0.0,7.0,106.9666667,0.0,2.0,0
6.0,0.0,3.0,27.6,0.0,0.0,0
0.0,0.0,13.0,338.2,0.0,2.0,0
0.0,0.0,21.0,987.77,0.0,2.0,0
10.0,1.0,113.0,3282.583983,45.55270796,2.0,0
4.0,0.0,3.0,51.3,0.0,0.0,0
6.0,1.0,32.0,796.7066667,0.0,2.0,0
0.0,0.0,26.0,587.9,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,2.0,1
4.0,0.0,44.0,2149.190195,0.0,2.0,0
0.0,0.0,51.0,507.5,12.01221257,2.0,1
5.0,0.0,17.0,930.3666667,0.0,2.0,0
5.0,0.0,39.0,794.7131148,0.0,2.0,0
1.0,0.0,27.0,1739.575,0.0,2.0,0
5.0,0.0,115.0,4424.621667,13.29131586,2.0,1
2.0,0.0,7.0,897.8,0.0,2.0,0
1.0,0.0,73.0,891.568795,258.5498732,0.0,1
5.0,0.0,60.0,1516.73,0.0,2.0,0
5.0,2.0,42.0,1713.21619,3.16569129,2.0,0
5.0,0.0,211.0,7442.388149,0.0,2.0,0
0.0,0.0,7.0,245.4,3.27121463,2.0,0
0.0,0.0,42.0,922.3,0.0,2.0,0
5.0,0.0,30.0,425.0333333,0.0,2.0,0
4.0,0.0,68.0,2889.946154,0.0,2.0,0
2.0,0.0,15.0,614.6409524,0.0,2.0,0
0.0,0.0,2.0,150.6,0.0,2.0,0
3.0,0.0,87.0,3898.816667,0.0,2.0,0
1.0,0.0,13.0,381.6166667,0.0,0.0,0
8.0,1.0,227.0,3818.308629,0.154821253,2.0,0
0.0,0.0,11.0,169.1666667,0.0,2.0,0
1.0,0.0,24.0,1433.163333,0.0,2.0,1
8.0,0.0,7.0,81.66666667,0.0,2.0,0
1.0,0.0,9.0,348.54,16.1722885,2.0,1
0.0,0.0,19.0,447.7166667,0.0,2.0,0
3.0,0.0,41.0,1678.4,0.0,2.0,0
10.0,0.0,50.0,1388.052366,18.19675574,2.0,0
3.0,4.0,36.0,1335.773333,11.11383981,2.0,0
14.0,3.0,51.0,2921.902778,8.339171985,2.0,1
0.0,0.0,18.0,535.3995238,0.0,2.0,0
0.0,0.0,18.0,650.1333333,0.0,2.0,0
9.0,0.0,37.0,841.3583333,0.0,2.0,0
3.0,0.0,17.0,544.1,0.0,0.0,0
3.0,0.0,9.0,626.6,0.0,2.0,0
0.0,0.0,86.0,5332.547778,0.0,2.0,0
2.0,0.0,2.0,44.4,0.0,0.0,0
5.0,0.0,36.0,725.3333333,0.0,2.0,0
0.0,0.0,5.0,0.0,0.0,2.0,0
0.0,0.0,23.0,297.3,10.95661974,2.0,1
4.0,0.0,45.0,1096.42,0.0,2.0,0
0.0,2.0,6.0,169.9666667,0.0,2.0,0
0.0,0.0,42.0,2084.479524,0.0,2.0,0
2.0,2.0,9.0,979.0,0.0,2.0,0
6.0,0.0,9.0,208.8333333,70.31635146,0.0,1
8.0,0.0,70.0,1438.71,0.0,2.0,0
3.0,0.0,159.0,2184.484938,0.0,2.0,0
0.0,0.0,28.0,803.5833333,0.0,2.0,0
1.0,0.0,9.0,133.3666667,4.760328465,2.0,1
3.0,0.0,44.0,1535.666667,17.21022568,2.0,0
5.0,3.0,3.0,78.5,0.0,0.0,0
6.0,1.0,44.0,531.72,0.0,0.0,0
5.0,0.0,46.0,1805.146667,0.0,2.0,0
2.0,0.0,115.0,5284.816825,0.0,2.0,0
9.0,1.0,12.0,245.6,0.0,0.0,0
0.0,0.0,24.0,950.0166667,0.0,2.0,0
1.0,1.0,7.0,70.46666667,0.0,2.0,0
8.0,0.0,162.0,5721.800123,17.79812649,2.0,0
1.0,0.0,9.0,336.8833333,30.21969637,2.0,1
8.0,2.0,24.0,428.3,0.0,0.0,0
2.0,0.0,10.0,163.9,0.0,2.0,0
0.0,0.0,4.0,44.4,0.0,2.0,0
18.0,6.0,168.0,4948.398759,10.15064372,2.0,0
3.0,0.0,59.0,3296.55,0.0,2.0,0
8.0,3.0,161.0,7263.957157,3.104019139,2.0,0
1.0,0.0,10.0,107.2,0.0,2.0,0
2.0,3.0,18.0,792.7333333,8.611221424,2.0,0
0.0,0.0,28.0,1555.601212,0.0,2.0,0
9.0,2.0,107.0,3173.210417,5.866248908,2.0,0
2.0,0.0,11.0,119.2,0.0,0.0,0
0.0,0.0,26.0,2021.4,0.0,2.0,0
3.0,0.0,2.0,12.0,0.0,0.0,0
0.0,0.0,8.0,65.4,0.0,2.0,0
0.0,0.0,31.0,493.58,0.0,2.0,0
16.0,0.0,37.0,1048.663333,87.25396293,0.0,1
0.0,0.0,55.0,1023.506667,45.71146255,2.0,1
0.0,0.0,5.0,44.8,50.36347405,2.0,1
0.0,2.0,93.0,5496.25,0.139200623,2.0,1
0.0,0.0,20.0,526.8,104.2012273,2.0,1
2.0,4.0,14.0,307.4435055,0.0,2.0,0
10.0,3.0,50.0,1558.62,12.12586885,2.0,1
0.0,0.0,30.0,469.1,0.0,2.0,0
2.0,0.0,16.0,357.4,0.0,0.0,0
1.0,0.0,42.0,2197.0,0.0,2.0,0
1.0,0.0,6.0,146.4,29.65880372,2.0,0
0.0,0.0,15.0,150.4,0.0,2.0,0
7.0,0.0,34.0,1062.704762,0.0,0.0,0
0.0,0.0,16.0,566.4866667,18.30205576,2.0,1
5.0,1.0,33.0,1017.576667,0.0,2.0,0
0.0,0.0,16.0,690.3133333,0.0,2.0,0
2.0,0.0,4.0,487.6,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
7.0,0.0,2.0,9.0,0.0,0.0,0
0.0,0.0,3.0,24.0,0.0,2.0,0
5.0,0.0,18.0,447.1666667,0.0,2.0,0
0.0,0.0,22.0,1190.941667,0.0,0.0,0
2.0,2.0,26.0,600.5733333,2.812474051,2.0,0
0.0,0.0,3.0,34.2,0.0,2.0,0
0.0,0.0,28.0,527.8333333,0.0,2.0,0
7.0,0.0,72.0,1933.559259,7.806338478,2.0,0
2.0,0.0,27.0,1165.944762,0.0,0.0,0
15.0,2.0,21.0,280.65,0.0,2.0,0
5.0,5.0,44.0,2982.063248,5.721365099,2.0,1
2.0,0.0,1.0,7.0,0.0,0.0,0
0.0,0.0,9.0,152.0,0.0,2.0,0
8.0,0.0,67.0,1784.755219,0.384720286,2.0,0
4.0,0.0,2.0,45.7,113.9293434,2.0,1
2.0,0.0,22.0,1805.083333,3.586636448,2.0,1
13.0,3.0,29.0,1293.652222,1.483746347,2.0,0
0.0,0.0,20.0,616.5,0.0,0.0,0
6.0,0.0,3.0,111.8,0.0,0.0,0
1.0,0.0,77.0,3107.173333,18.74860165,2.0,1
0.0,0.0,15.0,478.26,0.0,2.0,0
0.0,0.0,15.0,598.6,0.0,2.0,0
0.0,0.0,41.0,747.9077778,0.0,2.0,0
5.0,0.0,140.0,2810.797158,0.0,2.0,0
0.0,0.0,29.0,453.9,0.0,2.0,0
3.0,0.0,1.0,4.0,0.0,0.0,0
0.0,1.0,17.0,526.3761905,0.0,2.0,0
2.0,0.0,17.0,864.9983333,27.83116147,2.0,1
0.0,0.0,2.0,252.8,0.0,2.0,0
0.0,0.0,15.0,269.4,0.0,2.0,0
9.0,0.0,34.0,817.4333333,0.0,2.0,0
0.0,0.0,40.0,589.5,0.0,2.0,0
4.0,0.0,22.0,812.1357143,18.08644865,2.0,1
2.0,0.0,35.0,1795.925,0.0,2.0,0
2.0,2.0,23.0,890.1952381,0.0,0.0,0
7.0,4.0,42.0,443.4990476,18.50321705,2.0,1
2.0,0.0,4.0,60.6,0.0,2.0,1
0.0,0.0,13.0,748.2333333,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,21.0,423.5,0.0,2.0,0
7.0,7.0,57.0,1720.444748,3.801048407,2.0,0
3.0,1.0,24.0,203.0677778,44.35972562,2.0,1
1.0,0.0,9.0,396.0,0.0,2.0,0
19.0,1.0,429.0,9661.585763,3.459384236,2.0,0
4.0,0.0,39.0,639.4933333,0.0,2.0,0
0.0,1.0,65.0,934.8704274,0.0,2.0,0
0.0,0.0,54.0,3371.05,0.0,2.0,0
3.0,1.0,13.0,279.8333333,0.0,2.0,0
1.0,0.0,3.0,58.6,113.3238614,2.0,1
3.0,0.0,63.0,3908.754762,1.298232174,2.0,0
0.0,1.0,44.0,868.1636364,9.550627398,2.0,0
1.0,0.0,16.0,176.1,0.0,2.0,0
1.0,0.0,22.0,699.2671429,10.79250883,2.0,1
20.0,7.0,686.0,23342.08205,0.150650498,2.0,0
3.0,5.0,27.0,1581.48831,35.22837227,2.0,0
3.0,0.0,16.0,246.3933333,0.0,2.0,0
6.0,0.0,28.0,789.1266667,37.5474164,2.0,0
3.0,0.0,11.0,203.98,0.0,0.0,0
12.0,4.0,136.0,5944.387373,2.045137389,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
18.0,0.0,37.0,1113.898538,0.0,2.0,0
1.0,0.0,6.0,119.6,0.0,0.0,1
10.0,0.0,13.0,386.3,0.0,2.0,0
2.0,0.0,2.0,20.1,40.27815244,0.0,1
1.0,0.0,92.0,2451.346667,0.0,2.0,0
2.0,0.0,8.0,349.0,0.0,2.0,0
0.0,1.0,62.0,1918.966667,0.0,2.0,0
0.0,2.0,43.0,763.6614286,0.0,2.0,0
2.0,0.0,6.0,185.4,44.89345937,2.0,1
0.0,0.0,1.0,0.0,0.0,2.0,1
0.0,0.0,14.0,317.0666667,0.0,2.0,0
0.0,0.0,4.0,72.4,0.0,2.0,0
3.0,0.0,39.0,1003.38,0.0,2.0,0
0.0,0.0,4.0,90.8,0.0,2.0,0
0.0,0.0,91.0,4157.633333,0.0,2.0,0
6.0,0.0,47.0,830.3411669,0.0,2.0,0
4.0,0.0,24.0,1015.3,61.91792063,0.0,1
6.0,1.0,120.0,2872.719031,5.915342917,2.0,0
4.0,1.0,9.0,229.8833333,0.0,0.0,0
2.0,2.0,39.0,2237.775,26.41021956,2.0,0
4.0,1.0,72.0,1548.194444,1.891943485,2.0,1
3.0,2.0,16.0,703.3,0.0,2.0,0
12.0,0.0,77.0,999.0133333,5.292014182,2.0,0
4.0,1.0,27.0,1211.066667,0.0,2.0,0
6.0,2.0,30.0,2472.24,0.0,2.0,0
0.0,0.0,71.0,1057.2,0.0,2.0,0
0.0,0.0,7.0,1721.666667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
7.0,1.0,53.0,3271.030448,13.78150822,2.0,0
0.0,0.0,17.0,601.0333333,18.87145759,2.0,1
0.0,0.0,25.0,1017.966667,0.0,2.0,0
3.0,0.0,15.0,336.1383333,0.0,0.0,0
0.0,0.0,39.0,1858.566667,0.0,0.0,0
7.0,0.0,27.0,787.2433333,0.0,2.0,0
5.0,0.0,12.0,305.24,0.0,2.0,0
7.0,3.0,31.0,892.7244444,31.14097898,2.0,0
10.0,0.0,89.0,2577.960349,0.0,2.0,0
0.0,2.0,39.0,922.4006061,154.0955389,0.0,1
2.0,0.0,38.0,3872.716667,0.0,0.0,0
2.0,2.0,4.0,53.2,0.0,2.0,0
0.0,0.0,14.0,260.8666667,0.0,2.0,0
1.0,0.0,22.0,814.7093939,14.92784091,2.0,0
2.0,2.0,84.0,8365.602222,0.0,2.0,0
4.0,1.0,12.0,2339.207143,0.0,2.0,0
0.0,0.0,28.0,2102.75,0.0,2.0,0
1.0,0.0,18.0,1014.2,22.9772856,2.0,1
1.0,0.0,34.0,1463.8,0.0,2.0,0
0.0,0.0,53.0,1121.433333,24.57349606,2.0,1
4.0,0.0,10.0,63.6,0.0,2.0,0
3.0,0.0,11.0,394.0,0.0,2.0,0
9.0,0.0,167.0,3890.865924,0.0,2.0,0
4.0,3.0,27.0,1483.457143,29.71496014,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,87.0,1764.180047,0.0,2.0,0
0.0,5.0,8.0,197.9,0.0,2.0,1
0.0,0.0,20.0,676.6,0.0,2.0,0
0.0,0.0,18.0,860.5603175,0.0,2.0,0
6.0,0.0,47.0,3633.953333,16.14887273,2.0,0
5.0,4.0,31.0,538.72,0.0,2.0,0
2.0,0.0,47.0,1299.833333,0.0,2.0,0
1.0,0.0,30.0,1126.392821,67.18378365,2.0,1
4.0,0.0,130.0,3507.365152,0.0,2.0,0
3.0,0.0,18.0,4916.583333,20.08902391,2.0,1
1.0,1.0,17.0,1180.366667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
4.0,2.0,92.0,2668.712121,0.0,2.0,0
12.0,14.0,85.0,3684.855282,34.45943549,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,28.0,559.8666667,0.0,2.0,0
5.0,0.0,4.0,102.2,31.44363136,2.0,1
1.0,0.0,11.0,98.1,0.0,2.0,0
1.0,0.0,98.0,12449.9,0.0,2.0,0
4.0,2.0,9.0,338.34,0.0,0.0,0
8.0,0.0,20.0,531.56,0.0,0.0,0
12.0,0.0,17.0,231.0,0.0,2.0,0
2.0,0.0,23.0,2244.416667,0.0,2.0,0
3.0,0.0,18.0,721.8,0.0,2.0,1
0.0,0.0,9.0,372.6,55.89978907,2.0,1
